,Smiles,MW,LogP,NumHDonors,NumHAcceptors
395,COc1cc(/C=C\c2ccc(N3CCNC3=O)cc2)cc(OC)c1OC,354.4060000000001,3.4124000000000017,1,4
396,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1CCN(C)CC1,430.91100000000034,4.895100000000004,1,6
397,Cc1cccc(C(=O)N/N=C/C2=C3C(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC2)c1,378.42800000000017,4.0885200000000035,1,5
398,COc1ccc(CCNC(=O)c2c(Cl)ccc(Cl)c2OC)cc1OC,384.2590000000001,3.9917000000000025,1,4
399,O=C1N/C(=C\c2ccc(N3CCOCC3)c(F)c2)C(=O)N1Cc1ccccc1,381.40700000000004,2.755200000000001,1,4
400,CN(Cc1n[nH]c(O)n1)C[C@@H]1CC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccccc1,528.4970000000001,5.758900000000004,2,5
401,Cc1cc(=O)nc(Nc2nc(C)c3cc(C)c(C)cc3n2)[nH]1,295.346,2.69038,2,5
402,CCN(CC)c1nc(C)c(C(S)=Nc2cc([N+](=O)[O-])ccc2Cl)s1,384.9140000000001,4.867420000000004,1,6
403,CO[C@@H]1[C@@H](F)CN(C(=O)Cn2cc(C(C)=O)c3ccccc32)[C@@H]1C(=O)NC1(c2ccc(Cl)cc2)CC1,511.9810000000002,3.8667000000000025,1,5
404,CCOc1ccc(C(=O)NCCc2sc(-c3ccc(OC)c(OC)c3)nc2C)cc1,426.5380000000002,4.506920000000004,1,6
405,O=C(Nc1ccc2c(ccn2CCN2CCOCC2)c1)c1ccccn1,350.422,2.620800000000001,1,5
406,CCN1CCc2[nH]cnc2C12CCN(c1ccc(Cl)cn1)CC2,331.85100000000006,2.831800000000001,1,4
407,CC(C)[Si](O[C@H]1C=C2CCN3Cc4cc5c(cc4[C@H]([C@@H]1O)[C@@H]23)OCO5)(C(C)C)C(C)C,443.66000000000014,4.948400000000005,1,5
408,Br.C=CCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,374.27800000000013,3.984000000000004,2,3
409,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)C=[N+]=[N-],289.335,2.1971999999999996,1,3
410,O=C(CCC(=O)N(CC(=O)NC1CCCCC1)Cc1ccccc1)Nc1ccccn1,422.529,3.2780000000000005,2,4
411,CCN(C(=O)c1ccccc1)c1ccnc(N[C@@H](C)c2ccccc2)n1,346.434,4.316400000000003,1,4
412,CCN(CC)CCCC(C)n1c(C)cc(C(=O)NS(=O)(=O)c2ccc(C)cc2)c1C,433.61800000000017,4.215060000000003,1,5
413,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@H]3CC/C(=C\C(=O)OCCN(C)C)[C@H](C)[C@@H]3[C@@H](O)C[C@@H]12,435.6050000000002,3.430200000000002,1,6
414,Cc1nnc(SCC(=O)NCCOc2ccc(Cl)cc2)n1-c1ccccc1,402.90700000000004,3.5164200000000028,1,6
415,CCC1(c2ccc(F)cc2)NC(=O)N(CC(=O)N2CCc3ccccc3C2)C1=O,395.4340000000002,2.5677000000000003,1,3
416,CC(C)Nc1nc(NCc2ccccn2)c2sc(-c3ccccc3)cc2n1,375.50100000000015,5.185700000000003,2,6
417,Fc1ccc(C2N=C(c3nccs3)NC(CN3CCOCC3)=C2I)c(Br)c1,563.2340000000003,4.114600000000003,1,6
418,O=C(CN1CCOCC1)N1N=C(c2ccc(F)cc2)CC1c1ccccc1O,383.4230000000001,2.5412000000000003,1,5
419,c1csc(CNc2nc(-n3ccnc3)nc3ccccc23)c1,307.38200000000006,3.4891000000000014,1,6
420,Cc1ccc(N2CCN(CCC(=O)NCc3nc4ccccc4c(=O)n3-c3ccccc3)CC2)cc1,481.60000000000025,3.5226200000000016,1,6
421,Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4ccccc4)cnc3-c3ccco3)cc12,424.5040000000001,5.142120000000004,2,5
422,CCN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,391.46600000000007,3.216000000000001,2,4
423,CC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1ccc(-c2ccccc2Cl)o1,369.84800000000007,5.012800000000004,1,4
424,O=C1NCCn2cc(C(O)c3ccccc3)c3cccc1c32,292.3380000000001,2.4664,2,3
425,CC(=O)Nc1cc(-c2ccc(C(=O)N3CCOCC3)cc2)cn2c(-c3ccc(F)cc3)cnc12,458.4930000000001,4.2382000000000035,1,5
426,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cccc2ccccc12,410.31500000000017,4.264200000000002,2,3
427,CC(C)c1sc(N2CCN(C)CC2)nc1C(=O)Nc1ccccc1OC(F)(F)F,428.48,4.169200000000004,1,6
428,c1ccc(Nc2c3ccccc3nc3sc(N4CCCCC4)nc23)cc1,360.48600000000016,5.578400000000003,1,5
429,CC(C)CC1Oc2ccc(Br)cc2C2(COC(N)=N2)C12COC2,381.2700000000002,2.8130000000000006,1,5
430,CCOC(=O)Nc1nc(-c2ccc(Cl)cc2Cl)cs1,317.197,4.685300000000002,1,4
431,Cl.Oc1cc2c(c(Cl)c1O)CCN(Cc1cccs1)CC2c1ccccc1,422.37700000000007,5.424700000000004,2,4
432,O=[N+]([O-])c1cccc2c(O)c(-c3ccccc3)c(O)nc12,282.255,3.221200000000001,2,5
433,CN(C)C[C@@H](c1ccccc1)n1cc(NC(=O)c2n[nH]c3c2CCC(C)(C)C3)cn1,406.5340000000002,3.5244000000000026,2,5
434,CCNC(=O)n1c(=O)n(Cc2nc3ccccc3n2CCC(C)C)c2ccccc21,405.5020000000002,3.8247000000000027,1,6
435,OCCC1CN(Cc2cccc3c2OCO3)CCN1Cc1ccccc1,354.45000000000005,2.4841000000000006,1,5
436,CCn1c(SCC(=O)NCCc2ccccc2)nc2c(c1=O)SC(C)C2,389.54600000000016,2.7509000000000015,1,6
437,O=C(Nc1c(Cl)cc(Cl)cc1C(=O)NCc1cccnc1)c1ccc(Cl)cc1Cl,469.1550000000002,5.877500000000002,2,3
438,Cc1ccsc1C(=O)N1CCCn2nc(C(=O)Nc3ccccc3)cc2C1,380.47300000000007,3.551420000000002,1,5
439,Cc1ccc(N2CCN(CC(O)COc3cccc4c3C(=O)C(Cc3ccccc3)C4)CC2)c(C)c1,484.6400000000004,4.463040000000005,1,5
440,CS(=O)(=O)Nc1ccc(OCC2CN(c3ccccc3)CCN2)cc1,361.4670000000001,1.9152999999999996,2,5
441,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NC5CCCCC5)cc4c(=O)c3c2)cn1,462.57500000000033,3.900800000000002,1,6
442,COc1ccc(C(=O)Nc2cccc(-c3nc4ncccc4[nH]3)c2)cc1OC,374.4000000000001,3.894400000000002,2,5
443,COc1ccc(-c2nnc(Nc3ccc(C)cc3)c3ccccc23)cc1,341.41400000000004,5.357420000000004,1,4
444,O=C(CSC(=S)N[C@H]1CCOC1=O)Nc1ccc(C(=O)/C=C/c2cccc(Cl)c2)cc1,474.9910000000001,4.097800000000003,2,6
445,CCNC(=O)N1CC(C(=O)N2CCN(c3ccccc3F)CC2)CCC1c1ccc(F)c(C)c1,470.56400000000025,4.104620000000003,1,3
446,Cc1ccc(S(=O)(=O)N(Nc2ccccc2)C(=O)Oc2ccccc2)cc1,382.44100000000014,4.211820000000003,1,5
447,CCOC(=O)c1ccccc1NC(=O)C1COc2ccccc2O1,327.336,2.641800000000001,1,5
448,COc1cc(N)c(Cl)cc1C(=O)NC1CCCN2CCSCC12,355.89100000000013,2.2404,2,5
449,O=C1C(NC(c2ccccc2)c2ccccc2)=C(Cl)C(=O)c2ncccc21,374.8270000000001,4.290200000000003,1,4
450,CC1=C(C(=O)O)C(=O)/C(=C\c2cc(C)n(-c3ccccc3C(F)(F)F)c2C)N1,390.36100000000005,3.984740000000002,2,4
451,Clc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)cc1,398.9190000000002,4.746100000000004,1,6
452,CC(C)(C)c1ccc(NC(=O)Cc2csc(NC(=O)C3CC3)n2)cc1,357.4790000000001,3.9703000000000017,2,4
453,Nc1c(-c2cccc(C(F)(F)F)c2)nsc1C(=O)O,288.24999999999994,3.109300000000001,2,4
454,Cc1ccc(NC(=O)c2cccs2)cc1NC(=O)c1ccco1,326.3770000000001,4.1541200000000025,2,4
455,Nc1cnc(-c2ccc(C3CCC3)c(Oc3ccnc(Cl)n3)c2F)cn1,371.803,4.368100000000002,1,6
456,Cc1cc(CNC(=O)N2CCN(c3ccc(Cl)cn3)CC2)c(C)o1,348.8340000000002,2.9766400000000015,1,4
457,COc1ccc(NC(=O)c2ccc(COC(=O)c3ccc(C)c(O)c3)cc2)cc1,391.42300000000006,4.318520000000003,2,5
458,CCc1cccc(Nc2c(C(N)=O)cnc3ccc(S(=O)(=O)c4ccccc4)cc23)c1,431.5170000000001,4.472500000000003,2,5
459,Cc1nc(CCCCCCC(O)c2ccccc2)n2nc(-n3ccnc3)ccc12,389.5030000000001,4.450020000000004,1,6
460,CCN(c1cc2oc(C)cc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,451.5670000000003,4.290080000000003,2,5
461,CCCCNC(=O)c1nc(-c2ccccc2)oc1-c1ccc(Cl)cc1,354.837,5.191900000000004,1,3
462,c1ccc2cc(-c3nc4ccccc4n3-c3ccnc(N[C@@H]4CCCNC4)n3)ccc2c1,420.5200000000002,4.799600000000003,2,6
463,CCC(C)N1C(=O)/C(=C\c2cc3c4c(c2)CCCN4CCC3)C(=O)NC1=S,383.5170000000001,2.810600000000001,1,4
464,O=C(O)/C=C/C(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1,373.4080000000002,3.205700000000002,1,3
465,O=S(=O)(c1ccccc1)n1ccc(C(O)c2ccc(Cl)cc2)c1,347.823,3.460200000000002,1,4
466,CC(=O)c1nn(CC(=O)N2C[C@@H]3C[C@@H]3[C@H]2C(=O)NCc2cccc(Cl)c2F)c2cnc(C)cc12,483.9310000000002,2.8981200000000014,1,6
467,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1cccc(I)c1)[C@@H](O)C(C)(C)O2,465.2870000000001,3.496800000000002,2,4
468,O=C(CCc1ccncc1)NC1CCCc2c1cnn2-c1cc(F)cc(F)c1,382.41400000000004,3.6719000000000026,1,4
469,Cc1ccc(C)c(Cn2c(=O)n(CCCC(=O)NCc3ccco3)c(=O)c3ccccc32)c1,445.5190000000002,3.517940000000002,1,6
470,COc1cc2c(cc1C(=O)Nc1cccc(Cl)c1)CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C,427.9720000000003,5.601900000000006,2,3
471,N#CCCN1C(=O)[C@@H](Cc2c[nH]c3ccccc23)N=C(c2ccccc2F)c2ccccc21,436.4900000000002,5.015980000000003,1,3
472,CCOC(=O)C(=NNc1c(Cl)cc(Cl)cc1Cl)C(=O)OCC,367.6160000000002,3.5409000000000015,1,6
473,C[C@H]1CN(C(=O)[C@H]2CN(c3cccnn3)C[C@@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)C1CC1.Cl,492.9980000000002,3.652100000000003,1,5
474,COc1ccc2c(c1)[C@@]1(C)Cc3c(n[nH]c3C(=O)O)C(C)(C)[C@@H]1CC2,340.4230000000001,3.470500000000002,2,3
475,CCN1CCC[C@H]1CNC(=O)c1cc(I)ccc1OC,388.2490000000001,2.5139000000000005,1,3
476,COc1cccc(C(=O)NNC(=O)c2ccccc2Br)c1,349.184,2.5325000000000006,2,3
477,Cc1cc(C)cc(NC(=O)c2cccnc2SCc2ccnc(C)c2)c1,363.48600000000016,4.946460000000004,1,4
478,C[C@H](NC(=O)C1(Cc2ccccc2)CCN1C(=O)OCc1ccccc1)C(=O)O,396.44300000000015,2.5997000000000003,2,4
479,C=C[C@H]1C[C@H](C)[C@H]2CC[C@](C)(N=C=S)[C@H]3CCC(=C)[C@]1(O)[C@@H]32,317.49800000000005,4.413400000000005,1,3
480,O=C(O)/C=N/OC(c1ccc(OCc2ccc3ccccc3n2)c(F)c1)C1CCCCC1,436.48300000000023,5.661300000000004,1,5
481,CC(C)(C)NC(=O)C[C@H]1C[C@H](C(=O)N2CCOCC2)[C@@]2(CCC3CCCC3)c3[nH]c4ccc(Cl)cc4c3CCN2C1=O,597.2,5.171400000000005,2,4
482,CNc1oc(-c2ccc(C)cc2)nc1P(=O)(c1ccccc1)c1ccccc1,388.40700000000004,4.331120000000003,1,4
483,COc1ccc2[nH]c(SCC(=O)Nc3ccc(C(C)=O)cc3)nc2c1,355.4190000000001,3.504900000000001,2,5
484,CNS(=O)(=O)c1cccnc1Nc1cccc(C(F)(F)F)c1,331.319,2.7521000000000004,2,4
485,CCC(CC)[C@@H](NS(=O)(=O)c1ccc(Cl)s1)c1ccnn1Cc1ccc(OC)cc1,468.0440000000002,5.110700000000004,1,6
486,Cc1ccc(Cl)cc1NC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21,479.9420000000003,2.0334199999999996,1,6
487,O=C(Cc1ccccc1F)Nc1ccc2ncnc(N3CCCC3)c2c1,350.39700000000016,3.550300000000002,1,4
488,Cc1cccnc1N(Cc1cc(=O)[nH]c2c(F)c(F)ccc12)c1cccc(Cl)c1,411.83900000000017,5.501420000000004,1,3
489,NC(=O)[C@@H]1CCCN1Cc1ccc(OCc2cccc(F)c2)cc1,328.38700000000006,2.854400000000001,1,3
490,O=C1CN(CCCNC(=O)[C@]2(c3ccccc3)CC23CCCC3)CCN1,355.48200000000026,1.8266,2,3
491,O=C(Nc1ccc(N2CCOCC2)c2nonc12)C1CCCC1,316.3610000000001,2.1881000000000004,1,6
492,COc1ccc(Cl)cc1S(=O)(=O)Nc1cncc(-c2ccncc2)c1,375.8370000000001,3.6064000000000016,1,5
493,Cc1cc(-c2cc(C(=O)N[C@H]3CC[C@H](C)CC3)c(=O)n(Cc3ccc(F)cc3)n2)ccc1Cl,467.9720000000001,5.368020000000005,1,4
494,Cc1cc(NC(=O)C2CCCO2)ccc1N1CCC(N2CCCC2C)C1,357.49800000000016,3.1755200000000015,1,4
495,COc1cc2c(c(OC)c1OC)-c1cccc(=O)cc1[C@@H](NC(C)=O)CC2.Cl,405.8780000000001,3.284800000000002,1,5
496,Cc1ccc(OCC(O)CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c(C)c1.Cl,434.9640000000002,3.0114400000000017,1,6
497,COc1ccc(C2(CNC(=O)C(c3ccccc3)c3ccccc3)CCOCC2)cc1OC,445.5590000000003,4.700300000000004,1,4
498,Cc1nc(Nc2cccc3c2CC(O)CC3)oc1-c1ccc(C(F)(F)F)cc1,388.38899999999995,5.262020000000004,2,4
499,COc1cc2nc(Cl)nc(Nc3ccc(C(=O)O)cc3)c2cc1OC,359.7690000000001,3.7422000000000013,2,6
